s_dot_rec, ,gain, ,s_dot_des
-0.66793,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0.437937,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.102803,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.801451,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
0.0582179,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
0.216975,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0.400475,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
-0.0145148,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.087528,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.0237892,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
-0.109891,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.245555,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.0257296,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
0.223424,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0.67506,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
-0.000579172,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.190658,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.234582,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
-0.0101413,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.591162,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.19734,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
-0.228708,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0.852687,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
-0.113075,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
-0.453628,*,0,=,-0
-0,*,0,=,-0

-0,*,0,=,-0
-0.401615,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0.263567,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.230514,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.000514303,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.11701,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0.250776,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
-0.000913171,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0.351649,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
-0.292075,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
-0.248655,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0.561729,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.284899,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.633476,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0.510976,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0.214866,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0.272824,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.150756,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0.25923,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
-0.126428,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
-0.183494,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.47728,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.00405739,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0.440473,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
0.171217,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.0587899,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0.342891,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0.463796,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.224371,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.140091,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.00109455,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.299532,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.389454,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
-0.339144,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
-0.570593,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.807379,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
-0.00257611,*,0,=,-0
-0,*,0,=,-0

-0,*,0,=,-0
0.466372,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
0.315736,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.858379,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.176611,*,0,=,-0
-0,*,0,=,-0

-0,*,0,=,-0
0.258451,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0.191573,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.0151282,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.817074,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.00236137,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0.204992,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0.016393,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0.160917,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
0.219117,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0.783328,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.228837,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
-0.18412,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
-0.589865,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.540586,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0.268633,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.0202553,*,0,=,0
0,*,0,=,0

0,*,0,=,0
0.0628966,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.000197623,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
-0.0147264,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0.00172399,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.298025,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.081008,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0.414588,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0.491714,*,0,=,0
0,*,0,=,0

0,*,0,=,0
0.149823,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0.661817,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.150961,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
-0.00216279,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.0171931,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.308213,*,0,=,-0
-0,*,0,=,-0

-0,*,0,=,-0
-0.121998,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
0.266548,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0.0599297,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0.0685724,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.00935449,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0.335433,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0.232655,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.191998,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0.0799443,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.298593,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
0.0426317,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.00214658,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.984358,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.0801623,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
-0.189036,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0.0114628,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.104643,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.000195716,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0.0322191,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.8071,*,0,=,0
0,*,0,=,0

0,*,0,=,0
0.22916,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0.532083,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
-0.242973,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.0017547,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.00253456,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
-2.1345e+10,*,0,=,-0
-0,*,0,=,-0

-0,*,0,=,-0
-0.446661,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.166197,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.365429,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0.00623646,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
0.499584,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
0.374027,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.117743,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.787992,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.0275679,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
-0.0667974,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.009682,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
-0.206528,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.0418089,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
0.768594,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.41296,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0.369517,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
-0.115002,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.675078,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0.505506,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0.416573,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0.217719,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.022345,*,0,=,-0
-0,*,0,=,-0

-0,*,0,=,-0
0.0884747,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0.000436023,*,0,=,0
0,*,0,=,0

0,*,0,=,0
0.00801478,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.366007,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.00125104,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0.0489503,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.137188,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.00119397,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.249701,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
0.579612,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.580255,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.105608,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.00550513,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.0164844,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
-0.194914,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.405158,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.0142323,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.160291,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
-0.793048,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.116622,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.318765,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.161552,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.040812,*,0,=,-0
-0,*,0,=,-0

-0,*,0,=,-0
-0.138532,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
-0.000995466,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.0162177,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0.195612,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.00379715,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0.348056,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0.0776324,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.124445,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
-0.00363532,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0.103872,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
-0.0504861,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.414507,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.264235,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0.0217068,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
-0.047753,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0.122883,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.171764,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.173327,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
-0.258061,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.513646,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.0323875,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0.0431054,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0.119632,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.22201,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.35992,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.682698,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
0.0172185,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.265056,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.445484,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0.914061,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0.478825,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0.141487,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.294841,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.0547242,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0.0554019,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
0.133181,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-1.09395,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0.342468,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
0.440933,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
-0.104486,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0.0336927,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.0830597,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
0.292284,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
-0.282651,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
1.23681,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
-0.519029,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0.0196635,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-1.02378,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.386912,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
-0.270797,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.36305,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0.349587,*,0,=,0
0,*,0,=,0

0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0.0676621,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.586212,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0.244041,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0.20907,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.435014,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
-0.202084,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0.0667394,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.121097,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.539032,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.253764,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.747179,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
-0.408477,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0.0262067,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0.700719,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.000383532,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0.132196,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0

0,*,0,=,0
1.29872,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
0.26816,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-1.12286,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0.370894,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
0.115595,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.185821,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
-0.0360867,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
-0.0691067,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.0126738,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
-0.00296741,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0.323204,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.0205948,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
-0.154695,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.166751,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.0231097,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
-0.142801,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
-0.000450945,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.0776923,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0.764697,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.0170884,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
-0.304742,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.0344552,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.00240343,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.260554,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
-0.253389,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.0111407,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.596404,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.402106,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.0239601,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0.1358,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
-0.561545,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.301822,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
0.278628,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0.0353338,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
-0.0830617,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0.174581,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0.00655792,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0.358702,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.401261,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.646637,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.229219,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.0240012,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.0672876,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
0.332901,*,0,=,0
0,*,0,=,0
0,*,0,=,0
1.1237,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
-0.191415,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.939992,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
-0.00019913,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
0.191243,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
-0.166162,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0.0538218,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0.158823,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.330914,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
-0.120446,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.148504,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0.034139,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.00495517,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.217985,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.918114,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.0725438,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
-0.0680875,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-1.30371,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0.0026572,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.666583,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
-0.873982,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
-0.721818,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.194488,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.169004,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
0.00732423,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
-0.304658,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0.349848,*,0,=,0
0,*,0,=,0

0,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0.915986,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0.0686535,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
-0.342683,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.694602,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.00528543,*,0,=,-0
-0,*,0,=,-0

0,*,0,=,0
0.389463,*,0,=,0
-0,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
-0.235781,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0.347422,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.00689642,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
-0.0369519,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.00432589,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
-0.0811221,*,0,=,-0
-0,*,0,=,-0
0,*,0,=,0
0.105842,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0.159139,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
0.696337,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.0533665,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.351422,*,0,=,-0
-0,*,0,=,-0

-0,*,0,=,-0
0.00123864,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0.142501,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.30674,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0.35556,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
-0.102528,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
0.884068,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0.0490508,*,0,=,0
0,*,0,=,0
0,*,0,=,0
3.06659e+10,*,0,=,0
0,*,0,=,0

0,*,0,=,0
0.070013,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
-0.0106789,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.109158,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0.000104189,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
0.194854,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
5.08268e-06,*,0,=,0
0,*,0,=,0

0,*,0,=,0
0.0863887,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.0430141,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
-0.200281,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0.00125902,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
0,*,0,=,0

0,*,0,=,0
-0.0164684,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
0.649877,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
0,*,0,=,0
0,*,0,=,0
-0,*,0,=,-0
-0.23863,*,0,=,-0
0,*,0,=,0

-0,*,0,=,-0
-0.154569,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
0.346885,*,0,=,0
-0,*,0,=,-0

0,*,0,=,0
0.119692,*,0,=,0
0,*,0,=,0
0,*,0,=,0
0.575243,*,0,=,0
0,*,0,=,0

-0,*,0,=,-0
-0.0198427,*,0,=,-0
0,*,0,=,0
-0,*,0,=,-0
-0.113428,*,0,=,-0
0,*,0,=,0

0,*,0,=,0
0.773034,*,0,=,0
-0,*,0,=,-0
0,*,0,=,0
0.0403621,*,0,=,0
-0,*,0,=,-0

-0,*,0,=,-0
-0.221865,*,0,=,-0
-0,*,0,=,-0
-0,*,0,=,-0
0.966265,*,0,=,0
0,*,0,=,0

